date,vol_regime,zscore,delta_beta_abs,pos_baseline,ret_baseline_rebuilt,pos_regime_rule,ret_regime_rule
2024-08-29,mid,-0.6639045232032923,0.0053718295710243336,0,-0.0,0,-0.0
2024-08-30,mid,-0.47082844013295266,0.028034073960442107,0,0.0,0,0.0
2024-09-03,mid,-1.066256081028292,0.0008089201868597407,0,-0.0,0,-0.0
2024-09-04,mid,-0.9046913688491249,0.006257322381370223,0,0.0,0,0.0
2024-09-05,mid,-0.6052576028124271,0.001502260874621797,0,-0.0,0,-0.0
2024-09-06,mid,-0.05811519441246464,0.005630608133227355,0,0.0,0,0.0
2024-09-09,mid,-0.1765871295277631,0.0018501947193343415,0,0.0,0,0.0
2024-09-10,mid,0.28200995088418784,0.04250833372642426,0,0.0,0,0.0
2024-09-11,mid,0.40624176319073013,0.006141297354993691,0,0.0,0,0.0
2024-09-12,mid,0.15671317666539383,0.010164890439868124,0,-0.0,0,-0.0
2024-09-13,mid,0.3126291048140908,0.0014769115584534198,0,0.0,0,0.0
2024-09-16,low,0.7310217541594487,0.009276939052426103,0,0.0,0,0.0
2024-09-17,low,-1.4184528931117502,0.0013903704096203118,0,-0.0,0,-0.0
2024-09-18,low,-2.363359615623864,0.023380037804129117,1,-0.00045,0,-0.0
2024-09-19,low,-0.5747184970242727,0.0002875600151670543,0,0.06407090628853346,0,0.0
2024-09-20,low,-0.8535971481331454,0.0036957813937643635,0,-0.0,0,-0.0
2024-09-23,low,0.31387740527830404,0.003358083163397474,0,0.0,0,0.0
2024-09-24,low,0.277872877956918,0.014034202978576271,0,0.0,0,0.0
2024-09-25,low,0.9302310858989473,0.04508558201848345,0,0.0,0,0.0
2024-09-26,low,2.0142486907629777,0.005239764033462935,-1,-0.00045,-1,-0.00045
2024-09-27,low,3.005044990606167,0.0013510940518115522,-1,-0.050493750438005636,-1,-0.050493750438005636
2024-09-30,low,2.9376266910193523,0.0018755295885022338,-1,-0.0014862738297066885,-1,-0.0014862738297066885
2024-10-01,low,3.006175249184049,0.003698461273538012,-1,-0.011858392172218478,-1,-0.011858392172218478
2024-10-02,low,2.7783482574764453,0.0023541201340497864,-1,-0.015979265136106598,-1,-0.015979265136106598
2024-10-03,low,2.252735038006518,0.007688084188498756,-1,0.009938932114551526,-1,0.009938932114551526
2024-10-04,low,2.4911367577413683,0.00784159697791642,-1,-0.054890433915957305,-1,-0.054890433915957305
2024-10-07,low,2.6653897106370903,0.011558913452437647,-1,-0.05104280726280235,-1,-0.05104280726280235
2024-10-08,low,2.6120132332953423,0.0009193229585326979,-1,-0.03482641477473368,-1,-0.03482641477473368
2024-10-09,low,2.4739305188802656,0.007540412769900362,-1,-0.012622490214843535,-1,-0.012622490214843535
2024-10-10,low,2.0198785191597843,0.0019781961228890754,-1,0.023441524285845304,-1,0.023441524285845304
2024-10-11,mid,2.420067090498672,0.006963896476672948,-1,-0.11692718250451029,-1,-0.11692718250451029
2024-10-14,high,1.133134287302027,0.048478867105043566,-1,0.12239938730700484,-1,0.12239938730700484
2024-10-15,high,0.5842549492517922,0.07250949086735647,0,0.05350955923013002,0,0.05350955923013002
2024-10-16,high,0.41568852494740965,0.009244719309012384,0,-0.0,0,-0.0
2024-10-17,high,0.39046657622128234,0.004385102960299481,0,0.0,0,0.0
2024-10-18,high,1.0208000488902993,0.00018050435072169968,0,0.0,0,0.0
2024-10-21,high,1.266834988777442,0.014824582874578551,0,0.0,0,0.0
2024-10-22,high,1.2045313884448647,0.005734201787662929,0,0.0,0,0.0
2024-10-23,high,1.1039118773235395,0.011783822639443997,0,-0.0,0,-0.0
2024-10-24,high,1.4212831374341293,0.003957433679854683,0,0.0,0,0.0
2024-10-25,high,1.5410216413443023,0.016881234614102514,0,0.0,0,0.0
2024-10-28,high,1.454975216933066,0.004518765648422907,0,0.0,0,0.0
2024-10-29,high,0.979800771711823,0.012008327970037591,0,-0.0,0,-0.0
2024-10-30,high,0.6696277535554022,0.012494094672579559,0,-0.0,0,-0.0
2024-10-31,high,0.9422448382898526,0.0038020314175661873,0,0.0,0,0.0
2024-11-01,high,0.509819648549263,0.017829359012900392,0,-0.0,0,-0.0
2024-11-04,high,0.5710859711896682,0.004359785987018583,0,-0.0,0,-0.0
2024-11-05,high,0.3444764396678585,0.0015108469959084214,0,-0.0,0,-0.0
2024-11-06,high,0.0018040784708545368,0.018666324026734404,0,0.0,0,0.0
2024-11-07,high,0.4768070184203104,0.04179093074434226,0,0.0,0,0.0
2024-11-08,high,0.2055661147609473,0.0031986944637130144,0,-0.0,0,-0.0
2024-11-11,high,-0.1928192905526291,0.003673510382748102,0,0.0,0,0.0
2024-11-12,high,0.716882402920459,0.10231545772103945,0,0.0,0,0.0
2024-11-13,high,-1.4343408053125815,0.005836317189399587,0,-0.0,0,-0.0
2024-11-14,high,-0.498650877114,0.019479736852514584,0,0.0,0,0.0
2024-11-15,high,-1.0858589128152003,0.012061376762106502,0,-0.0,0,-0.0
2024-11-18,high,1.093266687570833,0.0014671824914043174,0,0.0,0,0.0
2024-11-19,high,2.141661566867676,0.011729182664041549,-1,-0.00045,0,0.0
2024-11-20,high,2.599022005931879,0.010441228462398477,-1,-0.07405317802930973,0,0.0
2024-11-21,high,-0.7220808447323394,0.009632931587880256,0,0.21565890285230996,0,-0.0
2024-11-22,high,0.009171853180970765,0.07750555562155603,0,0.0,0,0.0
2024-11-25,high,0.7821444929764031,0.0018454388575745995,0,0.0,0,0.0
2024-11-26,high,-0.7903869862497602,0.036656137166301894,0,-0.0,0,-0.0
2024-11-27,high,-0.5493823409864312,0.015777740185744182,0,0.0,0,0.0
2024-11-29,high,-1.0897393518688288,0.009111603747219643,0,-0.0,0,-0.0
2024-12-02,high,-0.930389505888476,0.004967796581171191,0,0.0,0,0.0
2024-12-03,high,-1.1885970756660198,0.001496682571077601,0,-0.0,0,-0.0
2024-12-04,high,-0.6233186723209284,0.010133219914465474,0,0.0,0,0.0
2024-12-05,high,-0.7666577498423784,0.005025126748366748,0,-0.0,0,-0.0
2024-12-06,high,-1.2176295645190343,0.0014124185604138528,0,-0.0,0,-0.0
2024-12-09,high,-1.6093741309568879,0.0010408595395088316,0,-0.0,0,-0.0
2024-12-10,high,-0.8849973315865963,0.016725616571982238,0,0.0,0,0.0
2024-12-11,high,-0.7032938338369698,0.0076858418574952125,0,0.0,0,0.0
2024-12-12,high,-1.065245667631042,0.05725358994556329,0,-0.0,0,-0.0
2024-12-13,high,-0.7595307544742468,0.008334456053905148,0,0.0,0,0.0
2024-12-16,high,-1.7071171081557286,0.016196018700859405,0,-0.0,0,-0.0
2024-12-17,high,-2.1994041069298786,0.05187754700180758,1,-0.00045,0,-0.0
2024-12-18,high,-1.9582453497950887,0.005099893808624412,1,-0.022254831367025024,0,-0.0
2024-12-19,high,-2.009333895625854,0.017430962595057276,1,-0.03349574653131108,0,-0.0
2024-12-20,high,-0.8057828536914937,0.012705294650543264,0,0.11162247623927228,0,0.0
2024-12-23,high,-1.1359261513707088,0.00438915795587258,0,-0.0,0,-0.0
2024-12-24,high,-1.020422611728933,0.029181240958763732,0,0.0,0,0.0
2024-12-26,high,-0.9394407389420332,0.0111784504432344,0,-0.0,0,-0.0
2024-12-27,high,-0.9429518311195896,0.00493142317139994,0,-0.0,0,-0.0
2024-12-30,high,-1.428997992734972,0.002429199043311181,0,-0.0,0,-0.0
2024-12-31,high,-1.8358930957501656,0.012750963218897127,1,-0.00045,0,-0.0
2025-01-02,high,-1.9040849418177566,0.009343560547747431,1,-0.013938732863502612,0,-0.0
2025-01-03,high,-0.9312748564338706,0.02613746116022253,0,0.11508497242073604,0,0.0
2025-01-06,high,-0.485076986877064,0.008635587045769277,0,0.0,0,0.0
2025-01-07,high,-0.6297244508884698,0.03401462580553116,0,-0.0,0,-0.0
2025-01-08,high,-0.5267812777477291,0.01329373194179162,0,-0.0,0,-0.0
2025-01-10,high,-0.5471971509406247,0.0017226396962053414,0,-0.0,0,-0.0
2025-01-13,mid,-0.4367944802649067,0.0011303971393785694,0,0.0,0,0.0
2025-01-14,mid,-0.31714428375998793,0.01495817445460057,0,0.0,0,0.0
2025-01-15,mid,-0.5024141469356198,0.0011233227327509532,0,-0.0,0,-0.0
2025-01-16,mid,-0.007438954185496616,0.004556373608104458,0,0.0,0,0.0
2025-01-17,mid,0.015802608885312566,0.001416606565198153,0,0.0,0,0.0
2025-01-21,mid,-0.6618685504425367,0.0002904462289905485,0,-0.0,0,-0.0
2025-01-22,mid,-0.44673304092396976,0.005086303881812082,0,0.0,0,0.0
2025-01-23,mid,-0.684097685869566,0.0010126916759400917,0,-0.0,0,-0.0
2025-01-24,mid,-1.7595915180257855,0.0016824030332456275,1,-0.00045,0,-0.0
2025-01-27,mid,-1.1934798547824186,0.008952465060212633,1,0.0188529657512358,0,0.0
2025-01-28,mid,-1.5503429051414517,0.005354370793577701,1,-0.02453534809137904,0,-0.0
2025-01-29,mid,-1.8754602318690237,0.029760209647240687,1,-0.01625328746497046,0,-0.0
2025-01-30,mid,-2.14626258514518,0.000368432646647765,1,-0.017053856065202357,0,-0.0
2025-01-31,mid,-1.5697127857219113,0.01024564808042805,1,0.014713734111610331,0,0.0
2025-02-03,mid,-0.5446131027477216,0.0036287725781793956,0,0.04954633593213443,0,0.0
2025-02-04,mid,0.6394533819989724,0.006692098959396597,0,0.0,0,0.0
2025-02-05,mid,0.38839778221670285,0.020210720082708633,0,-0.0,0,-0.0
2025-02-06,low,-0.19185009386047683,0.005753934988370402,0,-0.0,0,-0.0
2025-02-07,low,-0.013424477160389078,0.011321062833910656,0,0.0,0,0.0
2025-02-10,low,0.12553283065419374,0.002521101626502542,0,0.0,0,0.0
2025-02-11,low,-0.1680279654066905,0.001880685357553924,0,-0.0,0,-0.0
2025-02-12,low,-0.4312412288507925,0.01364456974192163,0,-0.0,0,-0.0
2025-02-13,low,-0.08731878664736464,0.0002606190787211027,0,0.0,0,0.0
2025-02-14,low,0.35167550844455775,0.002423054861476759,0,0.0,0,0.0
2025-02-18,low,0.8174909050737553,0.007780776907272191,0,0.0,0,0.0
2025-02-19,low,-0.67584621697793,0.0024672590583736387,0,-0.0,0,-0.0
2025-02-20,low,-0.9186737317177712,0.001614277866764935,0,-0.0,0,-0.0
2025-02-21,low,-1.6631554428473387,0.004268738672920991,0,-0.0,0,-0.0
2025-02-24,low,-0.9849737514704762,0.011451173283994809,0,0.0,0,0.0
2025-02-25,low,-2.2390997970614057,0.043132124306933584,1,-0.00045,0,-0.0
2025-02-26,low,0.5773128529019738,0.10264114755524711,0,0.11970118622640744,0,0.0
2025-02-27,mid,-1.3918544441657812,0.061030799881767406,0,-0.0,0,-0.0
2025-02-28,mid,0.061367702383148884,0.00042507151959303435,0,0.0,0,0.0
2025-03-03,mid,-0.9689670648113475,0.005109238179386244,0,-0.0,0,-0.0
2025-03-04,mid,0.6168234076433169,0.020660020584037264,0,0.0,0,0.0
2025-03-05,mid,1.6579453307211327,0.015671590520194956,0,0.0,0,0.0
2025-03-06,mid,1.5545751986405438,0.02608297483766764,0,-0.0,0,-0.0
2025-03-07,mid,1.5650566049581272,0.000944975577070295,0,-0.0,0,-0.0
2025-03-10,mid,1.209273003532487,0.012579422067730883,0,-0.0,0,-0.0
2025-03-11,mid,1.0185526603442632,0.043146357994663154,0,0.0,0,0.0
2025-03-12,mid,0.762071420602461,0.0032331063756387834,0,-0.0,0,-0.0
2025-03-13,mid,1.7665366796349111,0.015633888344427804,-1,-0.00045,0,0.0
2025-03-14,high,2.6105716358120117,0.017627390916783003,-1,-0.08067823028255916,0,0.0
2025-03-17,high,2.132462896161043,0.03430429927503065,-1,0.012616930544324171,0,-0.0
2025-03-18,high,1.769251174929539,0.005736539290516651,-1,0.01494282651817232,0,-0.0
2025-03-19,high,1.4879515551147902,0.0038008448514512683,-1,-0.003768454479319505,0,0.0
2025-03-20,high,1.9930950846716056,0.003337889360628399,-1,-0.03664429836770741,0,0.0
2025-03-21,mid,1.9070088496194748,0.013699781806659095,-1,-0.008451395678186903,0,0.0
2025-03-24,high,2.060749965839877,0.0010262252036230546,-1,-0.04680849253671281,0,0.0
2025-03-25,high,2.0392473859672173,0.018644661124579187,-1,-0.018581047835878776,0,0.0
2025-03-26,high,1.5930195905831928,0.06343429996508676,-1,0.027731196481619008,0,-0.0
2025-03-27,high,1.276689955048454,0.00941031993924435,-1,0.018668099263358353,0,-0.0
2025-03-28,high,0.5990831764210525,0.04769050035334055,0,0.06220809966755667,0,-0.0
2025-03-31,high,0.9008900519476696,0.052049702807782205,0,0.0,0,0.0
2025-04-01,high,0.9177258636740715,0.007850634405462742,0,0.0,0,0.0
2025-04-02,high,1.581038009199078,0.01602567048545045,0,0.0,0,0.0
2025-04-03,high,0.3616598981811459,0.05313407141967663,0,-0.0,0,-0.0
2025-04-04,high,0.5648752274396212,0.03374161176910673,0,0.0,0,0.0
2025-04-07,high,0.576764891712813,0.14461287886190966,0,-0.0,0,-0.0
2025-04-08,high,-0.1310367768798236,0.003243745054588354,0,-0.0,0,-0.0
2025-04-09,high,0.8931778425270536,0.06527058301234878,0,0.0,0,0.0
2025-04-10,high,0.5414556499720347,0.10685463447509957,0,-0.0,0,-0.0
2025-04-11,high,0.7400763502685291,0.0035391179100179304,0,0.0,0,0.0
2025-04-14,high,0.9523988683105592,0.01816904459130919,0,0.0,0,0.0
2025-04-15,mid,1.169335190216388,0.003906081994014876,0,0.0,0,0.0
2025-04-16,mid,1.0246940821786967,0.0008950551552817654,0,-0.0,0,-0.0
2025-04-17,mid,0.9692376603200709,0.013757421078360865,0,0.0,0,0.0
2025-04-21,mid,-0.030751240768185598,0.0033988822112780426,0,-0.0,0,-0.0
2025-04-22,mid,-0.8182229474078319,0.004085124556598263,0,-0.0,0,-0.0
2025-04-23,mid,-0.8783171695597338,0.04084809285614499,0,0.0,0,0.0
2025-04-24,mid,-0.8666108266961824,0.00423842906060834,0,0.0,0,0.0
2025-04-25,mid,0.06392991412974024,0.006278828843327977,0,0.0,0,0.0
2025-04-28,mid,-0.03195471447442307,4.431324292175631e-05,0,-0.0,0,-0.0
2025-04-29,mid,1.1635266283898162,0.0031478513629472626,0,0.0,0,0.0
2025-04-30,mid,1.0328444417045242,0.04117247030565263,0,-0.0,0,-0.0
2025-05-01,mid,-0.0376555325690283,0.001432693693850906,0,-0.0,0,-0.0
2025-05-02,mid,0.6632898193971473,0.013467535373523853,0,0.0,0,0.0
2025-05-05,mid,1.1265598437498157,0.007730922062079815,0,0.0,0,0.0
2025-05-06,mid,0.07647596760152046,0.007877778784991074,0,-0.0,0,-0.0
2025-05-07,mid,0.5187285201313746,0.027472217947502875,0,0.0,0,0.0
2025-05-08,mid,-0.9323431983423206,0.003081678665711074,0,-0.0,0,-0.0
2025-05-09,mid,-0.6457381074443382,0.04348956652614322,0,0.0,0,0.0
2025-05-12,mid,-1.356524733641784,0.0020541060732881533,0,-0.0,0,-0.0
2025-05-13,mid,-0.8057081774907726,0.012467134158799187,0,0.0,0,0.0
2025-05-14,mid,-0.8086798132144302,0.008062086083032494,0,-0.0,0,-0.0
2025-05-15,mid,-2.128822471043835,0.013250420324411705,1,-0.00045,0,-0.0
2025-05-16,low,-1.7258173659868856,0.017333176170668985,1,0.010898580900501898,0,0.0
2025-05-19,low,-1.6282250785929426,0.027337035306365554,1,0.002033889133863001,0,0.0
2025-05-20,low,-1.743537605258726,0.015667228271200262,1,-0.008929069133535635,0,-0.0
2025-05-21,low,-3.076913494712375,0.0014913472903217428,1,-0.07600323487146415,1,-0.00045
2025-05-22,low,-3.0667058573274106,0.027732978608328906,1,-0.03569262442242034,1,-0.03569262442242034
2025-05-23,low,-2.6867601642166865,0.007921734026402394,1,-0.015551515938358865,1,-0.015551515938358865
2025-05-27,low,-2.526841927839671,0.006490563494036206,1,-0.016896985023616265,1,-0.016896985023616265
2025-05-28,low,-2.245845823747661,0.0013942392572494633,1,-0.004720009994218278,1,-0.004720009994218278
2025-05-29,low,-1.5027802185188655,0.004322213013473686,1,0.04808775186948476,1,0.04808775186948476
2025-05-30,low,-1.1585110148224274,0.01998730517297642,1,0.019179867155585534,1,0.019179867155585534
2025-06-02,low,-1.3165440384672453,0.005553637755758345,1,-0.01865952398141358,1,-0.01865952398141358
2025-06-03,low,-0.7264228683513004,0.003391599536062051,0,0.04666709629193996,0,0.04666709629193996
2025-06-04,low,-0.8287898136069838,0.002627597782968172,0,-0.0,0,-0.0
2025-06-05,low,-0.490952336247156,0.008984559929238412,0,0.0,0,0.0
2025-06-06,low,-0.7960008083795392,0.0002841670470901114,0,-0.0,0,-0.0
2025-06-09,low,-1.2403458147053295,0.013700204004725824,0,-0.0,0,-0.0
2025-06-10,low,-1.1760654718117765,0.023467922809129904,0,-0.0,0,-0.0
2025-06-11,low,-0.9617616654003103,0.002478597510783054,0,0.0,0,0.0
2025-06-12,low,-0.6343391091454998,0.0031006787062681784,0,0.0,0,0.0
2025-06-13,low,-0.5211109356924175,0.0011360102238906489,0,0.0,0,0.0
2025-06-16,low,-0.6250387209907418,0.02695321509315418,0,-0.0,0,-0.0
2025-06-17,low,-0.36061547246554715,0.003819589645076782,0,0.0,0,0.0
2025-06-18,low,-0.596963747555273,0.004221041545131143,0,-0.0,0,-0.0
2025-06-20,low,-0.1345932897766073,0.0002435624874164155,0,0.0,0,0.0
2025-06-23,low,-0.7717546388896221,0.005889680386298446,0,-0.0,0,-0.0
2025-06-24,low,-0.4096371639792585,0.016803830446461276,0,0.0,0,0.0
2025-06-25,low,-0.18797450050895548,0.004032432146054088,0,0.0,0,0.0
2025-06-26,low,-0.10422890491543461,0.004068564607762948,0,-0.0,0,-0.0
2025-06-27,low,-0.21534293243624192,0.0025116600442045556,0,-0.0,0,-0.0
2025-06-30,low,1.0684404564012713,0.005488617492963144,0,0.0,0,0.0
2025-07-01,low,-0.2746474346966128,0.008013001272225706,0,-0.0,0,-0.0
2025-07-02,low,0.5331549390613832,0.014619470675711677,0,0.0,0,0.0
2025-07-03,low,0.4166642515060334,0.0021562230141456418,0,-0.0,0,-0.0
2025-07-07,low,0.42180543438276213,0.01065502205712865,0,-0.0,0,-0.0
2025-07-08,low,0.13015354805374207,0.032437804165881934,0,-0.0,0,-0.0
2025-07-09,low,0.3983965168026196,0.09714685892120056,0,0.0,0,0.0
2025-07-10,low,-1.820238720157872,0.004229208771964199,1,-0.00045,1,-0.00045
2025-07-11,low,-1.7064161966102547,0.02221423132015743,1,0.009762928638712556,1,0.009762928638712556
2025-07-14,low,-1.4716382515930873,0.013282875601472455,1,0.006438852875987923,1,0.006438852875987923
2025-07-15,low,-0.9700293479972313,0.009255319907387038,0,0.007424749527742964,0,0.007424749527742964
2025-07-16,low,-0.2860900755207897,0.033892032623892954,0,0.0,0,0.0
2025-07-17,low,-0.9879031961967827,0.000688236450672397,0,-0.0,0,-0.0
2025-07-18,low,-2.5408751159299756,0.000936011753604804,1,-0.00045,1,-0.00045
2025-07-21,low,-1.84077315130739,0.025871237558359406,1,0.014453563011360748,1,0.014453563011360748
2025-07-22,low,-2.7315175892352332,0.007637401726592552,1,-0.0324613604795604,1,-0.0324613604795604
2025-07-23,low,-2.7300502558550397,0.00980487254909157,1,-0.016748382856696525,1,-0.016748382856696525
2025-07-24,low,-2.1522194798981373,0.03952810369999171,1,0.010451526997719385,1,0.010451526997719385
2025-07-25,low,-2.1737499562626406,0.048525362750955425,1,-0.012574067027681626,1,-0.012574067027681626
2025-07-28,low,-2.125589788138896,0.0016345474943983973,1,-0.008798079179115324,1,-0.008798079179115324
2025-07-29,low,-2.30702803837161,0.004685746164736271,1,-0.02260565808952768,1,-0.02260565808952768
2025-07-30,low,-2.0139712188353935,0.0003224501142389258,1,0.0021067734411824427,1,0.0021067734411824427
2025-07-31,low,-1.0241598193038604,0.029152956807984243,1,0.04386646952240439,1,0.04386646952240439
2025-08-01,low,-1.8855977421266814,0.019258777122362902,1,-0.05622445150019698,1,-0.05622445150019698
2025-08-04,low,-1.1908832903333921,0.007724276429419641,1,0.03871128852045508,1,0.03871128852045508
2025-08-05,low,-1.4704361364223744,0.012204525523806575,1,-0.02329526545015473,1,-0.02329526545015473
2025-08-06,low,-1.2428806186250259,3.83421637875081e-05,1,0.009544277826874205,1,0.009544277826874205
2025-08-07,low,-0.9839283891213416,0.0010511852712409286,0,0.015902214617102173,0,0.015902214617102173
2025-08-08,low,-1.0090764368861578,0.03825520081109701,0,-0.0,0,-0.0
2025-08-11,low,-1.2104454496118648,0.017168381315392667,0,-0.0,0,-0.0
2025-08-12,low,-1.718778523403035,0.013328749013642893,0,-0.0,0,-0.0
2025-08-13,low,-2.351348130058166,0.050979544774383934,1,-0.00045,0,-0.0
2025-08-14,low,-1.7925794912703734,0.016839856376494877,1,0.017040823185947684,0,0.0
2025-08-15,low,-1.7201039085548941,0.021574441427950397,1,-0.005759797177441102,0,-0.0
2025-08-18,low,-1.4812897574106978,0.0034013732261668483,1,0.006955165644908929,0,0.0
2025-08-19,low,-1.7578835725393582,0.05926408384779913,1,-0.03273279590419719,0,-0.0
2025-08-20,low,-1.642989686574248,0.2561985368808235,1,0.008364098809021591,0,0.0
2025-08-21,low,-1.410072893526765,0.04167580254754033,1,-0.001595032609239988,0,-0.0
2025-08-22,low,-1.419872525672461,0.06529360227586922,1,0.019237528117697994,0,0.0
2025-08-25,low,-0.46264268757531946,0.014406110835115893,0,0.01937169441599544,0,0.0
2025-08-26,low,-0.4481415967156743,0.030831233587980345,0,0.0,0,0.0
2025-08-27,low,-0.7115382178210035,0.0029904084892022897,0,-0.0,0,-0.0
2025-08-28,low,-1.221230976118,0.0026334494683879495,0,-0.0,0,-0.0
2025-08-29,low,-0.17096791169389602,0.016249337921881324,0,0.0,0,0.0
2025-09-02,low,-0.5768820265222473,0.04897048147695515,0,-0.0,0,-0.0
2025-09-03,low,-1.4085251098111256,0.0019211931352276501,0,-0.0,0,-0.0
2025-09-04,low,-1.1687769661308665,0.0027781726648099525,0,0.0,0,0.0
2025-09-05,low,-0.5374351718483268,0.00916215178714519,0,0.0,0,0.0
2025-09-08,low,-1.366319305577098,0.0020759714928590967,0,-0.0,0,-0.0
2025-09-09,low,-1.1918548604502404,0.0028390067308997624,0,0.0,0,0.0
2025-09-10,low,-1.972992319983541,0.0007007378001049336,1,-0.00045,1,-0.00045
2025-09-11,low,-2.2126814409451168,0.0030715974281071423,1,-0.014805769175090173,1,-0.014805769175090173
2025-09-12,low,-1.927460574313821,0.005650289406034625,1,0.011560995712839375,1,0.011560995712839375
2025-09-15,low,-1.7805792603651869,0.005246473230242743,1,-0.005413536532272297,1,-0.005413536532272297
2025-09-16,low,-1.6419460867988784,0.011670678359788078,1,0.010139245136315094,1,0.010139245136315094
2025-09-17,low,-1.7096830126280915,0.003755367863953918,1,-0.012831724023909351,1,-0.012831724023909351
2025-09-18,low,-0.7450205751622295,0.011377772277320508,0,0.052582757369799685,0,0.052582757369799685
2025-09-19,low,-0.5229991983327731,0.008866871371424168,0,0.0,0,0.0
2025-09-22,low,-0.06887162809245045,0.0035544325546492672,0,0.0,0,0.0
2025-09-23,low,-0.32601735747930377,0.014235560143250447,0,-0.0,0,-0.0
2025-09-24,low,-1.0954757227655953,0.002928987599424948,0,-0.0,0,-0.0
2025-09-25,low,-1.1945926499934618,0.00613767953459976,0,-0.0,0,-0.0
2025-09-26,low,-0.7253655930957587,0.03443276794404193,0,0.0,0,0.0
2025-09-29,low,-1.0632767315043938,0.0055981537677392,0,0.0,0,0.0
2025-09-30,low,-1.1692527478933166,0.018311284049708387,0,-0.0,0,-0.0
2025-10-01,low,-1.4844912299291564,0.046438976551846034,0,0.0,0,0.0
2025-10-02,low,-1.144765899723436,0.022014895414163238,0,0.0,0,0.0
2025-10-03,low,-1.5546408507566107,0.023174640337107588,0,-0.0,0,-0.0
2025-10-06,low,-1.652299367201378,0.001439723017928829,0,0.0,0,0.0
2025-10-07,low,-2.3319910015834866,0.0015593947738223868,1,-0.00045,1,-0.00045
2025-10-08,low,-2.422499624747021,0.07188572998518739,1,-0.010964098948129922,1,-0.010964098948129922
2025-10-09,low,-2.30924866554537,0.005354680277471102,1,-0.016112059445378465,1,-0.016112059445378465
2025-10-10,low,-0.9486946764778058,0.010167821502607977,0,0.03357939970939005,0,0.03357939970939005
2025-10-13,low,-0.8387658778645287,0.060207278232467853,0,0.0,0,0.0
2025-10-14,low,-1.0815346607058407,0.004940971768824909,0,-0.0,0,-0.0
2025-10-15,low,-0.5928676970777521,0.02165958363309639,0,0.0,0,0.0
2025-10-16,low,-0.6220944877735726,0.0012672821605834717,0,-0.0,0,-0.0
2025-10-17,low,0.45634222000261077,0.03187775446607022,0,0.0,0,0.0
2025-10-20,low,-0.4187574360549636,0.018470468075763247,0,-0.0,0,-0.0
2025-10-21,low,0.7914452633653972,0.016073564866858847,0,0.0,0,0.0
2025-10-22,low,-0.5850323697247473,0.013301019832204553,0,-0.0,0,-0.0
2025-10-23,low,-1.061148238603347,0.011747682527315284,0,-0.0,0,-0.0
2025-10-24,low,-1.0065783133160657,0.0032413258058934247,0,0.0,0,0.0
2025-10-27,low,-1.4449291886012956,0.006355318509130958,0,-0.0,0,-0.0
2025-10-28,low,-1.72317514701304,0.003475399938200674,0,-0.0,0,-0.0
2025-10-29,low,-1.382496153882191,0.01605939255120914,0,-0.0,0,-0.0
2025-10-30,low,-2.155160275082344,0.015200135912789792,1,-0.00045,1,-0.00045
2025-10-31,low,-1.3559345910107794,0.01998194024244948,1,0.04488031801568161,1,0.04488031801568161
2025-11-03,low,-0.7486209442855883,0.007811730945817885,0,0.014642428322794153,0,0.014642428322794153
2025-11-04,low,-0.45125714773097625,0.013054265385606278,0,-0.0,0,-0.0
2025-11-05,low,-0.5375621414132848,0.008655772461934719,0,0.0,0,0.0
2025-11-06,low,-1.1118780004013065,0.004162602251562175,0,-0.0,0,-0.0
2025-11-07,low,-1.3670888863836297,0.003232136153303866,0,-0.0,0,-0.0
2025-11-10,mid,-2.3376761426946953,0.033086476364432515,1,-0.00045,0,-0.0
2025-11-11,mid,-1.8139456765832558,0.02263801533167098,1,0.0010387838152112056,0,0.0
2025-11-12,mid,-1.792546789694527,0.004309244042831395,1,-0.014281368553277149,0,-0.0
2025-11-13,mid,-2.3093002651628503,0.002474520293099358,1,-0.04933092566459442,0,-0.0
2025-11-14,mid,-1.2791656003021006,0.004786473910618483,1,0.01917989627887222,0,0.0
2025-11-17,mid,-0.8488531593911314,0.0019276617272243612,0,0.0059844096489689745,0,0.0
2025-11-18,mid,-0.09532825524372776,0.01303767951666468,0,0.0,0,0.0
2025-11-19,mid,-1.4010248215382144,0.0037879091875610005,0,-0.0,0,-0.0
2025-11-20,mid,-0.6620409316530462,0.024663576458106684,0,0.0,0,0.0
2025-11-21,mid,-0.7423323173623346,0.025201967205726428,0,-0.0,0,-0.0
2025-11-24,mid,-0.9218616107989493,0.005021798871212235,0,0.0,0,0.0
2025-11-25,mid,-1.2061009661519124,0.003989994314096856,0,-0.0,0,-0.0
2025-11-26,mid,-1.7634280404321012,0.0038996885521178637,1,-0.00045,0,-0.0
2025-11-28,mid,-1.609731043271025,0.0033557798363370583,1,0.003667665824409941,0,0.0
2025-12-01,mid,-0.6450706228716869,0.0008840828707290527,0,0.025229981585872648,0,0.0
2025-12-02,mid,-1.2916595072987798,0.02880535496378478,0,-0.0,0,-0.0
2025-12-03,mid,-1.3368574271400306,0.0029338952969215626,0,0.0,0,0.0
2025-12-04,mid,-1.0272522988229535,0.00847931778699329,0,0.0,0,0.0
2025-12-05,mid,-0.6911554289310697,0.00129265927916844,0,-0.0,0,-0.0
2025-12-08,mid,-0.5925413143824966,0.0005986886095936672,0,0.0,0,0.0
